0	0	0	2	0
0	0	1	2	0
0	0	2	2	0
0	0	3	2	0
0	0	4	2	0
0	0	5	2	0
0	0	6	2	0
0	0	7	2	0
0	0	8	2	0
0	0	9	2	0
0	0	10	2	0
1	0	0	2	0
1	0	1	2	0
1	0	2	2	0
1	0	3	3	0
1	0	4	2	0
1	0	5	3	0
1	0	6	2	0
1	0	7	2	0
1	0	8	2	0
1	0	9	98	1
1	0	10	2	0
2	0	0	2	0
2	0	1	2	0
2	0	2	5	1
2	0	3	58	0
2	0	4	5	1
2	0	5	5	1
2	0	6	3	0
2	0	7	98	1
2	0	8	98	1
2	0	9	98	1
2	0	10	98	1
3	0	0	2	0
3	0	1	2	0
3	0	2	5	1
3	0	3	5	1
3	0	4	5	1
3	0	5	5	1
3	0	6	5	1
3	0	7	98	1
3	0	8	98	0
3	0	9	98	1
3	0	10	98	1
4	0	0	2	0
4	0	1	2	0
4	0	2	5	1
4	0	3	5	1
4	0	4	5	1
4	0	5	5	1
4	0	6	3	0
4	0	7	98	1
4	0	8	98	1
4	0	9	98	1
4	0	10	2	0
5	0	0	2	0
5	0	1	2	0
5	0	2	2	0
5	0	3	3	0
5	0	4	2	0
5	0	5	3	0
5	0	6	2	0
5	0	7	2	0
5	0	8	2	0
5	0	9	2	0
5	0	10	2	0
6	0	0	2	0
6	0	1	2	0
6	0	2	2	0
6	0	3	2	0
6	0	4	2	0
6	0	5	2	0
6	0	6	2	0
6	0	7	2	0
6	0	8	2	0
6	0	9	2	0
6	0	10	2	0
0	1	0	2	0
0	1	1	67	1
0	1	2	103	0
0	1	3	2	0
0	1	4	2	0
0	1	5	103	0
0	1	6	2	0
0	1	7	2	0
0	1	8	2	0
0	1	9	2	0
0	1	10	2	0
1	1	0	2	0
1	1	1	2	0
1	1	2	98	0
1	1	3	98	0
1	1	4	98	0
1	1	5	98	1
1	1	6	98	0
1	1	8	2	0
2	1	0	2	0
2	1	1	43	2
2	1	2	62	0
2	1	4	3	0
2	1	5	3	0
2	1	6	98	0
2	1	7	85	0
3	1	0	2	0
3	1	1	53	3
3	1	2	54	0
3	1	6	58	0
4	1	0	2	0
4	1	1	43	2
4	1	2	62	0
4	1	4	85	0
4	1	5	53	7
4	1	6	98	0
4	1	7	85	0
4	1	10	2	0
5	1	0	2	0
5	1	1	2	0
5	1	2	98	0
5	1	3	98	0
5	1	4	98	0
5	1	5	98	1
5	1	6	98	0
5	1	9	2	0
6	1	1	2	0
6	1	2	2	0
6	1	3	2	0
6	1	4	2	0
6	1	5	2	0
6	1	6	2	0
6	1	7	2	0
6	1	8	103	0
6	1	9	2	0
6	1	10	2	0
1	2	2	98	0
1	2	3	98	1
1	2	4	102	0
1	2	5	98	1
1	2	6	98	0
2	2	1	5	1
2	2	6	98	1
2	2	7	85	0
3	2	1	102	0
3	2	6	3	0
4	2	1	5	1
4	2	4	61	0
4	2	6	98	1
4	2	7	85	0
5	2	2	98	0
5	2	3	98	1
5	2	4	102	0
5	2	5	98	0
5	2	6	98	0
1	3	2	98	0
1	3	3	67	5
1	3	4	67	5
1	3	5	67	5
1	3	6	98	0
2	3	1	67	5
2	3	2	67	4
2	3	6	5	1
2	3	7	73	0
3	3	1	73	0
3	3	2	67	6
3	3	5	50	3
3	3	6	5	1
3	3	7	67	6
4	3	1	67	4
4	3	2	67	5
4	3	6	5	1
4	3	7	73	0
5	3	2	98	0
5	3	3	67	4
5	3	4	67	4
5	3	5	67	4
5	3	6	98	0
2	4	2	98	0
2	4	3	67	5
2	4	4	67	5
2	4	5	67	5
2	4	6	98	0
3	4	1	98	0
3	4	2	98	0
3	4	3	67	6
3	4	4	43	2
3	4	5	73	0
3	4	6	98	0
3	4	7	98	0
4	4	2	98	0
4	4	3	67	4
4	4	4	67	4
4	4	5	67	4
4	4	6	98	0
3	5	1	98	0
3	5	2	98	0
3	5	3	98	0
3	5	4	98	0
3	5	5	98	0
3	5	6	98	0
3	5	7	98	0
3	6	1	44	3
3	6	7	44	3
